id,project_id,user_id,hours_worked,entry_date
29168,1999,31,8.75,2021-07-01
29169,3682,40,2.53,2022-05-17
29170,3791,69,8.52,2023-07-03
29171,1479,73,6.16,2021-07-13
29172,4622,48,6.36,2023-09-12
29173,2484,20,6.5,2021-08-25
29174,4373,46,3.02,2020-10-23
29175,3753,84,7.59,2020-08-14
29176,3151,12,7.68,2021-02-04
29177,2441,94,1.96,2022-01-30
29178,4006,29,4.12,2022-09-03
29179,1148,9,7.97,2022-02-17
29180,3439,4,9.73,2024-08-20
29181,961,32,8.69,2020-01-19
29182,4470,96,1.17,2025-01-26
29183,1876,25,3.8,2021-06-26
29184,1360,82,3.24,2024-06-24
29185,1236,52,4.24,2022-12-11
29186,4121,47,9.38,2022-04-11
29187,2221,51,5.87,2022-09-27
29188,1109,81,4.72,2024-04-30
29189,2227,7,3.5,2021-02-16
29190,1695,19,4.83,2020-03-01
29191,3262,21,7.04,2023-01-22
29192,2103,78,3.23,2021-03-23
29193,1872,38,7.52,2022-12-02
29194,4364,31,3.57,2021-11-08
29195,4989,100,8.74,2021-12-23
29196,4312,80,8.97,2020-09-22
29197,3441,30,3.46,2023-08-21
29198,4809,22,2.89,2024-07-17
29199,3143,93,2.77,2020-09-02
29200,2434,66,4.36,2022-07-14
29201,3808,34,4.34,2020-06-24
29202,3060,73,2.52,2024-10-09
29203,2492,36,9.59,2021-07-23
29204,1531,57,3.31,2020-06-12
29205,116,34,4.08,2022-09-19
29206,2867,23,1.18,2023-06-29
29207,4690,71,2.31,2023-08-26
29208,4432,64,8.84,2024-03-11
29209,1322,64,1.87,2020-04-11
29210,2555,93,4.5,2020-03-18
29211,4361,6,6.07,2021-12-13
29212,2441,49,2.36,2022-06-06
29213,323,86,7.86,2020-04-06
29214,2062,6,7.97,2024-04-11
29215,2643,40,6.39,2023-06-05
29216,351,42,2.05,2022-01-30
29217,1208,54,9.09,2022-05-20
29218,3841,93,4.36,2022-03-10
29219,1307,7,1.03,2021-01-08
29220,2168,29,9.55,2022-03-21
29221,4077,5,9.76,2023-10-27
29222,4563,93,2.19,2024-07-08
29223,1267,90,9.25,2021-06-28
29224,4072,82,8.28,2021-04-09
29225,4818,44,8.42,2022-06-05
29226,1445,65,5.06,2021-02-10
29227,4270,39,5.37,2021-08-19
29228,3486,55,8.94,2022-04-07
29229,2386,32,8.66,2022-10-25
29230,1958,33,7.37,2022-06-20
29231,1338,86,5.96,2020-07-24
29232,4043,33,2.23,2023-05-09
29233,3833,40,8.33,2023-11-17
29234,262,79,4.44,2022-03-22
29235,2962,49,3.33,2025-02-14
29236,1360,13,6.87,2024-09-08
29237,371,44,9.95,2024-03-17
29238,2942,86,9.03,2020-08-03
29239,2760,65,5.91,2023-03-04
29240,595,52,5.57,2024-08-21
29241,735,97,1.81,2020-02-06
29242,3278,75,1.63,2021-07-16
29243,1739,76,3.64,2022-11-15
29244,2988,15,4.17,2021-01-31
29245,2611,98,5.67,2022-05-08
29246,755,92,2.47,2020-06-02
29247,405,96,1.68,2022-08-06
29248,4494,61,7.77,2023-01-12
29249,1639,10,7.2,2020-01-04
29250,4272,75,5.58,2020-11-23
29251,1358,67,9.73,2022-08-07
29252,4806,63,3.35,2020-07-29
29253,2266,5,8.73,2022-07-20
29254,2100,61,3.07,2021-07-19
29255,3861,52,7.96,2022-05-10
29256,137,25,6.47,2023-02-16
29257,236,32,4.38,2020-10-08
29258,4329,61,2.53,2024-02-12
29259,2837,93,7.25,2022-11-14
29260,4506,44,8.43,2022-06-05
29261,3927,4,9.2,2024-09-07
29262,3417,65,4.93,2025-01-27
29263,3031,52,2.39,2025-01-05
29264,4222,74,2.53,2020-08-04
29265,1379,91,2.44,2021-05-16
29266,3162,63,4.26,2024-11-01
29267,4716,9,1.89,2024-07-08
29268,1591,28,4.93,2023-03-25
29269,1344,18,8.88,2025-03-07
29270,4453,79,7.38,2023-08-25
29271,2035,61,3.91,2022-05-17
29272,2913,38,9.09,2020-09-27
29273,2300,28,1.89,2022-05-06
29274,2333,16,2.4,2024-04-10
29275,1380,47,8.35,2022-06-14
29276,91,82,7.06,2021-11-13
29277,171,37,3.35,2023-07-16
29278,1931,31,9.63,2021-04-20
29279,1025,70,8.55,2022-05-06
29280,3865,4,2.89,2020-07-19
29281,2985,5,5.04,2022-05-21
29282,2122,49,6.48,2020-01-01
29283,4999,40,7.67,2021-04-10
29284,3282,12,2.69,2022-05-18
29285,1892,30,6.76,2022-05-12
29286,2939,6,4.45,2021-10-30
29287,4856,60,6.99,2020-05-24
29288,126,54,9.44,2020-11-11
29289,746,62,5.17,2020-12-28
29290,4059,40,2.99,2024-07-29
29291,4536,8,2.13,2023-07-30
29292,1656,12,6.25,2020-08-18
29293,3800,13,7.29,2023-07-14
29294,4876,5,1.45,2024-08-01
29295,4188,5,8.37,2024-05-02
29296,1979,35,9.39,2020-03-11
29297,1764,2,1.55,2023-09-24
29298,1655,46,3.02,2021-01-07
29299,3523,26,2.88,2022-08-03
29300,4459,1,4.38,2023-02-15
29301,4964,90,1.34,2022-06-18
29302,4098,2,7.54,2023-06-04
29303,1467,46,7.3,2024-11-27
29304,3763,36,7.49,2021-08-26
29305,2489,85,3.19,2023-04-16
29306,3657,37,9.5,2024-12-03
29307,2141,34,1.58,2022-11-18
29308,1874,88,2.22,2020-06-20
29309,2531,12,7.84,2020-08-04
29310,851,15,5.04,2024-06-08
29311,2826,34,1.73,2022-09-29
29312,1357,4,3.35,2023-10-22
29313,542,59,5.83,2023-07-18
29314,3465,79,2.17,2024-08-29
29315,4331,39,6.14,2021-08-04
29316,4078,28,3.93,2022-06-08
29317,2990,59,3.74,2020-06-20
29318,1981,80,7.01,2024-07-15
29319,2956,19,4.6,2022-09-17
29320,3402,80,5.44,2021-10-24
29321,2862,64,8.32,2020-11-22
29322,1320,1,2.4,2020-11-22
29323,3452,96,5.85,2020-02-17
29324,4041,72,3.6,2023-04-15
29325,2011,80,5.75,2022-06-07
29326,3536,10,3.39,2024-06-08
29327,3651,9,7.93,2020-03-27
29328,1806,31,4.39,2023-02-14
29329,213,79,2.89,2024-06-04
29330,834,80,6.02,2024-12-02
29331,114,88,2.63,2021-09-05
29332,2203,27,2.97,2023-10-26
29333,4204,45,3.77,2023-06-04
29334,888,56,7.73,2023-02-25
29335,4856,71,1.33,2024-08-23
29336,1142,45,9.09,2024-08-07
29337,3860,83,5.04,2023-10-09
29338,3533,55,1.38,2023-02-13
29339,4490,68,3.9,2024-02-15
29340,1126,83,1.07,2023-02-27
29341,3259,32,3.31,2024-03-01
29342,648,15,2.83,2022-02-18
29343,1786,18,6.14,2023-05-22
29344,1811,51,8.3,2023-09-28
29345,3771,32,5.73,2020-06-05
29346,4381,45,3.7,2023-07-03
29347,2773,20,8.51,2024-10-14
29348,148,99,1.29,2023-01-19
29349,2641,27,4.62,2022-10-28
29350,2127,83,5.01,2024-05-28
29351,757,42,3.73,2023-01-07
29352,1379,64,6.25,2021-10-31
29353,3425,32,2.56,2020-06-14
29354,2531,36,7.61,2025-03-06
29355,4962,87,8.98,2020-05-27
29356,2543,31,3.92,2020-06-19
29357,4294,75,2.47,2023-12-18
29358,4224,64,8.89,2023-01-08
29359,4090,36,9.71,2021-07-26
29360,484,88,9.53,2023-01-22
29361,797,16,3.29,2022-06-06
29362,210,81,4.96,2021-08-15
29363,1525,4,1.14,2023-12-06
29364,1072,43,8.21,2022-09-08
29365,1214,70,4.13,2024-02-04
29366,4085,69,4.04,2022-06-11
29367,742,51,8.45,2020-01-26
29368,566,72,4.86,2021-10-15
29369,2012,14,2.75,2023-10-03
29370,1460,38,4.9,2024-12-17
29371,534,29,7.81,2022-09-17
29372,2128,85,2.37,2023-10-29
29373,1131,76,8.77,2021-11-13
29374,281,3,9.33,2021-12-03
29375,1449,37,4.24,2024-04-03
29376,287,61,3.73,2021-07-04
29377,2263,17,2.03,2025-03-09
29378,902,43,8.09,2021-03-22
29379,2316,75,2.07,2022-10-28
29380,3645,39,6.54,2025-01-31
29381,2292,48,4.33,2022-05-21
29382,4722,95,5.59,2023-06-03
29383,2573,21,7.47,2022-08-04
29384,1402,36,8.35,2021-06-15
29385,117,46,1.61,2023-12-01
29386,3039,83,9.72,2021-01-08
29387,3064,10,8.53,2021-10-10
29388,1826,5,5.62,2025-01-06
29389,1888,50,2.04,2022-11-14
29390,4958,37,4.65,2024-09-06
29391,353,66,7.98,2024-10-06
29392,1071,6,1.84,2021-03-01
29393,979,100,2.23,2024-08-08
29394,1699,78,4.29,2023-08-16
29395,4022,51,3.92,2020-10-09
29396,3434,25,2.33,2023-06-22
29397,1428,33,7.88,2024-07-31
29398,3677,22,3.34,2025-02-02
29399,2431,79,5.61,2020-08-20
29400,1899,55,9.93,2021-08-15
29401,1457,12,2.94,2022-11-07
29402,756,79,4.92,2024-04-21
29403,1705,44,4.67,2024-07-24
29404,1263,69,3.29,2022-01-16
29405,2584,15,1.59,2022-03-30
29406,4923,2,9.71,2023-07-17
29407,848,7,7.13,2020-09-03
29408,1465,97,5.93,2020-07-20
29409,1567,70,4.91,2020-03-18
29410,3978,97,4.54,2022-03-17
29411,2019,80,4.61,2022-05-27
29412,944,32,5.64,2021-11-25
29413,3357,8,3.69,2025-01-12
29414,1555,47,3.4,2023-07-16
29415,2096,63,2.65,2025-01-05
29416,534,93,1.58,2020-09-23
29417,1446,94,8.26,2023-08-01
29418,1152,100,6.58,2020-09-25
29419,388,63,6.72,2022-03-10
29420,2642,22,6.36,2024-05-01
29421,96,83,2.27,2021-11-04
29422,759,42,8.08,2022-05-05
29423,3877,97,5.65,2023-03-21
29424,4042,42,4.82,2024-01-31
29425,4920,49,6.06,2022-02-17
29426,4885,66,6.63,2020-07-23
29427,2410,56,9.65,2021-10-01
29428,4532,48,2.64,2020-01-07
29429,1791,4,2.72,2024-10-16
29430,4728,20,2.95,2021-05-14
29431,3821,12,5.35,2021-04-13
29432,3948,3,1.8,2023-03-05
29433,2552,59,6.03,2024-01-27
29434,2197,47,2.29,2021-11-06
29435,2534,95,3.04,2024-09-29
29436,2119,17,6.62,2025-02-04
29437,614,67,1.19,2020-06-26
29438,1795,90,1.69,2023-07-30
29439,1061,31,3.36,2022-02-23
29440,4948,19,1.89,2023-10-08
29441,27,73,5.68,2025-01-07
29442,2540,8,5.91,2021-07-30
29443,3574,100,2.92,2023-05-10
29444,1978,27,6.54,2021-04-20
29445,4192,81,4.65,2023-04-15
29446,1977,51,4.92,2020-10-01
29447,3364,25,1.08,2023-08-26
29448,388,57,5.24,2021-01-24
29449,4883,61,5.71,2020-03-26
29450,867,77,5.36,2023-12-12
29451,920,20,4.07,2022-09-15
29452,3273,70,3.56,2022-09-29
29453,3770,17,2.65,2024-01-08
29454,4945,17,8.7,2023-02-23
29455,4814,6,4.4,2024-10-15
29456,1099,30,4.38,2024-05-13
29457,949,68,4.42,2022-09-26
29458,2310,54,8.94,2022-03-02
29459,767,49,1.26,2021-09-29
29460,765,11,6.92,2023-01-21
29461,1712,45,2.43,2023-05-31
29462,282,45,8.36,2022-02-14
29463,2517,15,8.05,2020-05-06
29464,2299,16,4.35,2023-06-04
29465,2345,44,8.43,2021-03-03
29466,1303,59,3.58,2023-06-19
29467,4126,39,5.05,2020-08-06
29468,14,8,2.64,2020-10-02
29469,2111,18,8.42,2022-12-16
29470,2493,89,4.01,2023-06-27
29471,4303,3,5.6,2020-06-21
29472,212,17,7.61,2023-10-04
29473,2321,46,8.79,2023-08-14
29474,4014,65,9.6,2024-06-05
29475,1576,58,5.52,2024-05-28
29476,57,77,2.27,2023-01-01
29477,507,63,1.01,2023-06-07
29478,2227,25,3.45,2021-02-13
29479,3075,92,8.62,2021-08-13
29480,1029,43,5.88,2021-04-25
29481,2504,7,2.38,2022-05-19
29482,4914,68,1.2,2024-05-27
29483,757,98,2.63,2020-09-01
29484,2261,40,2.39,2024-10-12
29485,3319,93,6.19,2021-09-22
29486,4761,37,3.06,2024-08-27
29487,790,38,9.39,2024-01-15
29488,581,13,7.66,2022-03-13
29489,4569,92,2.06,2022-01-14
29490,499,25,9.78,2021-08-31
29491,1272,4,5.66,2021-11-02
29492,2380,97,7.49,2023-12-08
29493,4502,59,5.08,2023-02-20
29494,4323,5,6.56,2024-01-29
29495,4479,48,9.29,2020-09-17
29496,3641,18,5.81,2023-10-01
29497,1611,16,8.7,2021-05-12
29498,3029,85,3.72,2021-07-14
29499,1043,94,8.41,2025-02-11
29500,3799,71,3.29,2025-01-18
29501,2530,4,8.38,2024-12-25
29502,2337,8,9.2,2024-08-11
29503,1422,19,4.16,2024-06-24
29504,1291,24,8.81,2023-12-20
29505,3945,73,6.57,2023-01-27
29506,3732,23,2.88,2021-03-18
29507,40,60,7.02,2023-01-26
29508,4854,11,5.74,2024-03-17
29509,2534,84,6.76,2020-06-05
29510,4513,5,4.01,2023-08-18
29511,767,87,7.47,2022-06-22
29512,1422,12,1.83,2024-08-03
29513,198,85,5.27,2024-05-14
29514,2098,23,1.85,2020-08-03
29515,4343,73,1.38,2024-09-16
29516,121,97,2.29,2021-04-16
29517,3358,95,5.04,2022-07-28
29518,847,52,9.27,2022-05-12
29519,3978,80,2.79,2023-10-17
29520,915,46,9.1,2024-06-11
29521,4058,67,2.75,2020-09-27
29522,3874,93,2.03,2024-12-23
29523,3478,97,2.64,2021-10-01
29524,2282,59,1.73,2023-08-29
29525,531,78,8.31,2021-05-30
29526,2789,13,5.79,2020-08-16
29527,3102,26,3.49,2024-04-10
29528,1267,100,6.36,2020-10-11
29529,2017,66,1.03,2023-06-02
29530,966,24,9.31,2022-05-28
29531,3736,8,2.89,2023-07-15
29532,2031,51,2.44,2021-12-11
29533,4493,14,8.59,2022-03-16
29534,3861,62,9.1,2021-10-10
29535,4867,30,7.56,2021-01-14
29536,3758,96,9.65,2020-03-26
29537,1476,78,7.21,2023-11-12
29538,835,33,3.3,2023-09-22
29539,609,78,6.4,2022-12-06
29540,605,16,5.16,2022-12-20
29541,4300,27,3.22,2020-12-16
29542,2579,28,4.84,2022-06-27
29543,1867,3,4.45,2023-08-07
29544,2245,37,4.84,2021-11-01
29545,4077,80,6.82,2022-03-25
29546,2710,32,4.54,2024-01-30
29547,1267,60,6.73,2020-10-03
29548,4145,75,6.76,2020-03-14
29549,4650,57,3.94,2021-01-28
29550,4302,44,4.12,2022-06-07
29551,1220,89,4.37,2025-01-20
29552,3009,83,6.62,2025-01-27
29553,4304,95,7.71,2024-04-18
29554,4450,80,6.72,2025-01-30
29555,3167,44,8.28,2024-07-31
29556,484,58,4.16,2022-05-01
29557,2460,83,4.77,2025-03-30
29558,1269,1,6.4,2021-05-15
29559,222,40,4.23,2024-08-30
29560,3426,38,2.87,2024-06-08
29561,2,47,3.47,2021-10-10
29562,1322,62,7.01,2023-08-01
29563,4694,5,8.5,2020-01-09
29564,3069,50,5.34,2021-10-23
29565,4802,16,8.94,2023-01-15
29566,4756,67,4.06,2020-02-04
29567,3807,41,1.8,2021-05-21
29568,4511,1,3.42,2020-11-28
29569,3883,55,3.8,2022-07-08
29570,866,59,5.6,2021-08-19
29571,658,16,1.33,2021-05-16
29572,1178,70,4.87,2022-07-22
29573,2228,82,8.44,2022-11-12
29574,2959,38,7.89,2022-11-18
29575,1147,16,3.75,2023-09-04
29576,3642,77,2.45,2023-07-29
29577,4949,46,6.29,2025-03-01
29578,4511,38,3.17,2022-10-08
29579,196,66,9.79,2022-08-28
29580,692,88,1.78,2021-03-24
29581,2304,96,9.87,2023-06-12
29582,1419,47,5.1,2022-01-15
29583,1180,93,5.28,2022-06-30
29584,2257,73,8.03,2025-01-12
29585,1909,87,7.0,2023-08-13
29586,989,4,3.73,2022-09-13
29587,3304,20,5.23,2022-08-09
29588,3184,55,1.68,2024-12-01
29589,2189,38,7.58,2022-07-27
29590,1087,84,6.87,2022-11-15
29591,428,15,7.11,2023-12-10
29592,1561,88,1.23,2022-03-15
29593,1551,23,3.92,2022-07-22
29594,1522,76,4.85,2024-04-15
29595,2427,27,7.52,2022-11-28
29596,4820,54,9.66,2022-01-23
29597,3523,55,1.7,2022-03-08
29598,546,9,3.5,2024-04-06
29599,1844,75,3.53,2023-11-27
29600,500,74,8.98,2020-05-11
29601,1020,99,6.62,2020-02-11
29602,677,50,3.23,2023-05-04
29603,3843,69,2.36,2020-06-21
29604,3467,10,5.18,2023-10-12
29605,4355,61,6.58,2020-06-19
29606,2223,16,6.44,2021-12-22
29607,588,8,2.18,2023-10-16
29608,1529,58,6.54,2022-11-02
29609,1525,21,8.53,2023-04-30
29610,3899,85,8.12,2023-01-12
29611,3565,6,5.63,2022-08-05
29612,3530,71,9.34,2023-12-12
29613,3559,18,4.7,2023-06-03
29614,193,16,1.33,2024-12-26
29615,219,81,1.61,2023-05-04
29616,3975,84,8.01,2021-10-17
29617,3214,25,3.25,2022-03-10
29618,1151,96,2.27,2024-04-16
29619,4929,60,1.06,2023-08-16
29620,4100,10,7.35,2021-06-15
29621,2366,3,2.07,2022-03-24
29622,184,39,5.57,2021-06-15
29623,32,8,7.36,2020-09-01
29624,3060,27,8.79,2022-07-24
29625,4741,29,1.69,2021-07-27
29626,51,69,2.64,2023-03-18
29627,2125,83,3.41,2020-12-07
29628,4086,42,9.24,2021-04-21
29629,1428,22,2.34,2023-08-06
29630,4629,46,3.17,2021-05-09
29631,3832,33,7.82,2022-04-10
29632,2591,73,7.19,2021-02-04
29633,1501,35,2.77,2023-03-27
29634,456,26,1.95,2023-08-15
29635,1902,46,7.13,2020-02-12
29636,2170,18,2.13,2021-04-21
29637,2059,71,6.05,2022-10-27
29638,2877,74,6.64,2020-12-09
29639,934,1,5.61,2021-11-28
29640,1026,2,1.0,2023-09-14
29641,3371,15,8.17,2023-04-17
29642,4491,2,1.85,2023-07-04
29643,1710,67,2.33,2020-12-26
29644,3268,73,1.75,2022-11-22
29645,1716,8,9.43,2023-09-10
29646,4917,49,6.55,2023-03-04
29647,506,3,5.95,2024-02-02
29648,2535,97,7.82,2025-02-12
29649,3524,92,5.49,2023-01-05
29650,3292,18,2.75,2020-07-01
29651,3975,35,6.06,2022-02-01
29652,2300,42,5.47,2024-09-11
29653,4698,42,3.27,2024-12-28
29654,1325,35,4.65,2023-11-06
29655,1592,34,5.73,2020-12-15
29656,4082,61,8.89,2020-08-25
29657,2520,81,7.8,2022-10-09
29658,411,64,2.85,2020-10-26
29659,814,80,9.07,2022-05-14
29660,598,54,4.23,2024-05-25
29661,1446,22,5.96,2021-11-08
29662,674,34,1.2,2022-01-23
29663,3569,56,3.76,2024-09-02
29664,3612,2,6.66,2020-10-10
29665,946,69,1.43,2021-04-08
29666,3407,87,6.4,2023-02-11
29667,418,58,7.13,2022-10-20
29668,452,62,6.03,2024-08-20
29669,1768,33,9.12,2021-08-25
29670,279,41,7.65,2025-03-16
29671,1473,42,9.24,2023-08-20
29672,3600,75,5.61,2022-07-12
29673,1006,75,5.64,2023-03-01
29674,2822,72,3.25,2024-12-02
29675,4718,60,2.93,2025-02-08
29676,4636,50,6.63,2020-12-03
29677,1326,4,8.36,2024-07-08
29678,1569,30,1.73,2020-09-08
29679,3381,14,7.22,2020-09-17
29680,2487,46,3.87,2020-02-23
29681,1201,75,4.78,2024-04-19
29682,4604,17,4.84,2023-05-21
29683,1106,67,6.0,2022-08-13
29684,1029,90,8.94,2021-08-23
29685,1380,24,8.23,2024-12-29
29686,1424,5,5.85,2024-07-02
29687,1139,21,8.35,2022-03-09
29688,4581,1,9.05,2024-09-17
29689,3980,11,8.48,2023-04-01
29690,4838,5,4.62,2025-01-19
29691,254,36,9.43,2025-01-03
29692,692,83,1.08,2020-12-13
29693,3323,91,5.33,2020-02-18
29694,4878,97,8.59,2021-08-07
29695,1261,74,2.46,2020-08-15
29696,1577,74,6.16,2022-06-28
29697,426,18,6.29,2023-07-15
29698,4685,76,8.55,2025-02-21
29699,4509,41,6.52,2021-08-09
29700,2955,50,1.3,2022-04-28
29701,4619,8,6.78,2020-06-03
29702,4,82,7.52,2020-01-22
29703,1854,63,8.89,2024-07-21
29704,2569,63,1.21,2023-03-24
29705,223,84,3.91,2021-01-06
29706,2372,67,1.6,2024-12-06
29707,2983,2,6.46,2022-07-24
29708,2149,40,7.96,2020-05-14
29709,1500,14,1.38,2025-01-05
29710,2877,59,9.54,2021-01-09
29711,756,24,9.68,2020-06-29
29712,2557,63,3.8,2023-09-30
29713,3693,3,5.05,2024-01-21
29714,4173,69,8.86,2021-01-17
29715,3662,39,9.94,2024-09-09
29716,4074,81,1.01,2020-12-03
29717,401,36,1.72,2020-11-09
29718,2016,71,2.85,2020-06-16
29719,4185,73,9.96,2022-09-29
29720,4889,57,5.33,2022-12-21
29721,3660,47,3.25,2022-07-18
29722,363,62,4.56,2021-08-24
29723,634,35,2.78,2021-01-31
29724,883,39,1.09,2023-12-01
29725,687,53,3.76,2020-12-13
29726,1327,24,6.62,2022-11-29
29727,2673,8,9.12,2020-07-16
29728,470,40,5.08,2023-04-16
29729,2328,90,1.86,2024-01-18
29730,104,90,5.4,2024-04-01
29731,430,30,6.88,2021-01-26
29732,2795,19,7.07,2023-11-04
29733,2123,45,5.97,2023-03-02
29734,4211,92,2.51,2022-11-06
29735,4939,78,2.03,2023-06-19
29736,1905,74,8.2,2023-12-16
29737,2249,43,8.51,2022-05-11
29738,3648,9,3.29,2024-02-04
29739,2430,93,9.56,2022-08-31
29740,4404,52,3.15,2021-01-30
29741,4947,98,1.6,2024-05-10
29742,1535,37,5.91,2022-08-10
29743,3410,41,4.34,2021-12-12
29744,64,96,6.5,2022-11-24
29745,3606,86,9.01,2023-10-13
29746,3063,18,4.2,2025-02-01
29747,720,55,1.78,2020-03-24
29748,3033,78,2.56,2023-11-04
29749,4918,1,5.26,2020-08-31
29750,4159,62,5.58,2023-03-02
29751,3612,44,5.09,2025-03-14
29752,2911,20,3.91,2023-03-16
29753,1710,30,5.54,2023-10-08
29754,1064,40,5.36,2022-02-04
29755,395,88,3.1,2021-06-20
29756,188,29,5.31,2024-09-16
29757,290,99,2.09,2023-05-03
29758,417,6,1.63,2021-12-04
29759,2623,66,3.07,2022-05-03
29760,2613,54,1.78,2020-11-21
29761,3420,72,1.87,2024-11-14
29762,325,39,1.41,2021-06-01
29763,2858,98,6.97,2020-07-24
29764,3953,5,4.5,2023-01-04
29765,4026,52,8.97,2020-10-25
29766,2164,29,7.89,2022-05-23
29767,3736,47,6.74,2020-05-06
29768,4356,82,8.49,2021-08-25
29769,2624,77,7.33,2023-01-02
29770,4702,55,2.02,2024-01-02
29771,804,37,8.96,2024-08-07
29772,3203,30,9.51,2023-05-20
29773,3927,27,8.62,2021-12-10
29774,4391,30,7.86,2021-11-12
29775,4113,6,2.64,2022-12-22
29776,897,31,1.53,2023-09-25
29777,2994,81,8.41,2022-07-30
29778,2719,65,1.46,2023-05-22
29779,2772,25,5.35,2022-02-12
29780,3976,54,3.56,2025-02-16
29781,576,46,4.2,2023-03-04
29782,3870,28,8.24,2020-11-29
29783,2135,91,7.19,2024-02-06
29784,2617,67,6.19,2021-10-25
29785,861,68,8.78,2023-07-03
29786,1299,64,7.1,2023-10-08
29787,3842,59,3.21,2022-03-05
29788,3770,94,6.61,2020-06-05
29789,1340,75,2.01,2023-11-20
29790,2247,83,7.09,2020-08-06
29791,1847,57,6.92,2024-08-01
29792,984,52,1.08,2021-04-05
29793,3265,4,5.82,2021-11-15
29794,4560,74,8.87,2022-05-17
29795,1926,7,5.88,2023-07-29
29796,4653,71,4.2,2020-12-11
29797,3904,37,4.54,2022-02-12
29798,1054,79,8.91,2023-07-29
29799,2810,94,2.06,2023-08-20
29800,4529,84,6.15,2022-08-04
29801,2520,58,3.28,2021-02-05
29802,567,41,5.28,2023-05-10
29803,3367,12,7.45,2020-12-23
29804,1394,52,7.73,2021-07-21
29805,4079,33,8.75,2024-06-14
29806,3649,28,3.49,2024-10-03
29807,4862,10,8.95,2024-05-21
29808,2891,17,7.73,2024-06-01
29809,2507,4,8.09,2022-01-11
29810,3905,61,5.94,2022-01-01
29811,2103,63,5.35,2022-01-31
29812,597,26,1.41,2025-01-28
29813,1062,85,5.52,2020-06-18
29814,907,40,5.45,2020-12-11
29815,4898,57,2.9,2021-12-29
29816,3689,34,8.54,2025-03-03
29817,2610,57,3.42,2022-09-17
29818,3832,6,1.82,2020-10-07
29819,724,74,6.46,2023-10-31
29820,2114,33,9.16,2021-08-08
29821,4735,51,7.44,2022-02-19
29822,2192,40,7.63,2020-06-10
29823,2975,95,1.04,2021-10-16
29824,4277,55,8.03,2021-06-03
29825,4943,98,4.09,2022-03-06
29826,2953,20,9.92,2024-07-28
29827,597,74,9.23,2023-01-29
29828,2508,35,4.26,2021-01-21
29829,3938,96,1.33,2021-10-09
29830,173,55,1.59,2020-03-05
29831,1411,6,3.68,2023-09-23
29832,2622,52,9.76,2021-05-21
29833,832,43,1.82,2021-09-26
29834,1100,56,9.24,2021-10-13
29835,3266,79,1.46,2023-05-15
29836,2099,99,4.0,2024-08-21
29837,629,35,5.55,2023-12-10
29838,4779,68,7.32,2021-04-18
29839,3488,22,6.4,2024-11-08
29840,3863,53,3.2,2020-11-07
29841,164,42,3.07,2021-04-07
29842,4401,25,9.11,2023-08-18
29843,4174,24,9.7,2023-07-22
29844,1837,41,2.86,2022-01-24
29845,4566,29,3.93,2022-07-20
29846,1928,23,3.37,2021-12-08
29847,4913,14,6.17,2022-08-06
29848,2669,13,4.93,2023-04-25
29849,1062,18,7.83,2020-10-29
29850,2112,92,2.71,2023-07-13
29851,1828,1,5.11,2022-11-28
29852,2961,30,2.01,2021-07-11
29853,1120,4,7.65,2023-12-15
29854,3287,12,1.45,2022-01-18
29855,4426,40,5.04,2023-09-19
29856,2217,61,9.67,2024-03-24
29857,852,63,6.5,2020-02-11
29858,282,60,7.32,2023-12-01
29859,2180,66,7.48,2020-06-20
29860,167,37,4.55,2021-08-01
29861,3469,93,1.19,2020-07-16
29862,4696,90,6.39,2023-07-28
29863,861,49,6.29,2024-02-28
29864,4699,41,1.82,2020-02-01
29865,4293,96,2.0,2024-08-21
29866,3190,20,1.09,2021-03-22
29867,4035,21,2.15,2024-10-17
29868,4015,94,9.1,2022-03-09
29869,1836,3,3.37,2022-08-15
29870,4853,96,6.97,2020-12-20
29871,4882,19,3.73,2023-12-10
29872,822,3,3.08,2024-10-17
29873,1650,81,6.99,2020-06-23
29874,4672,63,6.18,2023-10-19
29875,410,38,2.39,2022-08-02
29876,4090,55,9.99,2020-09-26
29877,1589,60,3.47,2021-03-24
29878,1476,47,7.39,2025-03-22
29879,4191,19,4.11,2022-03-20
29880,2391,68,8.54,2023-10-01
29881,590,4,9.74,2023-02-06
29882,1241,5,5.28,2023-09-24
29883,1380,53,3.48,2024-01-19
29884,1763,74,4.32,2023-10-30
29885,1940,92,5.45,2022-07-19
29886,1026,74,7.84,2022-08-19
29887,2140,2,2.76,2022-05-30
29888,4600,20,5.6,2024-07-21
29889,4391,51,2.73,2021-06-05
29890,3420,90,6.12,2023-03-15
29891,3670,69,3.56,2025-02-09
29892,2564,97,1.52,2021-06-28
29893,4976,77,6.82,2021-03-30
29894,4359,96,6.16,2024-10-24
29895,508,86,9.93,2024-11-10
29896,2161,60,7.32,2021-12-12
